open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base,taker_quote,ignore,symbol
2025-10-29 03:58:00+00:00,3997.21,3997.65,3997.01,3997.63,37.4083,2025-10-29 03:58:59.999000+00:00,149527.41000600,689,34.04790000,136094.54422400,0,ETHUSDT
2025-10-29 03:59:00+00:00,3997.62,3998.43,3997.4,3997.66,31.8722,2025-10-29 03:59:59.999000+00:00,127420.83899700,1206,21.39690000,85539.73290100,0,ETHUSDT
2025-10-29 04:00:00+00:00,3997.66,3998.43,3996.78,3997.13,88.9216,2025-10-29 04:00:59.999000+00:00,355439.89201100,1324,15.27030000,61042.32638000,0,ETHUSDT
2025-10-29 04:01:00+00:00,3997.13,3999.11,3996.0,3999.1,53.0581,2025-10-29 04:01:59.999000+00:00,212106.86042100,2874,40.62140000,162385.76240900,0,ETHUSDT
2025-10-29 04:02:00+00:00,3999.1,4002.05,3999.1,4002.05,43.2423,2025-10-29 04:02:59.999000+00:00,172987.80243200,2164,34.16520000,136673.54266000,0,ETHUSDT
2025-10-29 04:03:00+00:00,4002.05,4003.43,4002.05,4003.32,215.4346,2025-10-29 04:03:59.999000+00:00,862390.25503900,2069,100.70150000,403074.27547600,0,ETHUSDT
2025-10-29 04:04:00+00:00,4003.32,4003.32,4002.0,4002.33,21.4064,2025-10-29 04:04:59.999000+00:00,85680.97213700,1446,12.74950000,51030.61727300,0,ETHUSDT
2025-10-29 04:05:00+00:00,4002.32,4002.32,4000.05,4001.01,53.8056,2025-10-29 04:05:59.999000+00:00,215260.85662800,2120,24.68510000,98749.49478800,0,ETHUSDT
2025-10-29 04:06:00+00:00,4001.0,4001.0,3998.17,3998.17,50.1232,2025-10-29 04:06:59.999000+00:00,200446.63352700,1819,16.30670000,65206.24115100,0,ETHUSDT
2025-10-29 04:07:00+00:00,3998.17,4003.54,3998.17,4002.8,58.6708,2025-10-29 04:07:59.999000+00:00,234755.96290000,3177,29.83640000,119375.12429500,0,ETHUSDT
2025-10-29 04:08:00+00:00,4002.81,4003.46,4002.11,4002.33,41.8727,2025-10-29 04:08:59.999000+00:00,167612.01355000,1845,21.87580000,87568.79383400,0,ETHUSDT
2025-10-29 04:09:00+00:00,4002.32,4002.62,4001.28,4002.62,119.1822,2025-10-29 04:09:59.999000+00:00,476985.80786300,1103,99.57470000,398522.41769700,0,ETHUSDT
2025-10-29 04:10:00+00:00,4002.62,4003.12,4001.0,4002.81,2230.7142,2025-10-29 04:10:59.999000+00:00,8928467.60011000,2101,400.75670000,1603924.93421000,0,ETHUSDT
2025-10-29 04:11:00+00:00,4002.8,4003.7,4002.8,4003.7,206.9462,2025-10-29 04:11:59.999000+00:00,828488.32249300,1328,197.96050000,792516.82272500,0,ETHUSDT
2025-10-29 04:12:00+00:00,4003.71,4003.71,4003.17,4003.2,162.1759,2025-10-29 04:12:59.999000+00:00,649255.24682100,429,62.90280000,251824.44547600,0,ETHUSDT
2025-10-29 04:13:00+00:00,4003.21,4005.07,4002.57,4005.07,415.507,2025-10-29 04:13:59.999000+00:00,1663447.17868300,1281,210.91840000,844441.16521100,0,ETHUSDT
2025-10-29 04:14:00+00:00,4005.06,4007.14,4005.06,4007.14,223.7364,2025-10-29 04:14:59.999000+00:00,896355.10591600,1470,203.84720000,816663.18637500,0,ETHUSDT
2025-10-29 04:15:00+00:00,4007.13,4007.46,4006.37,4006.98,673.5999,2025-10-29 04:15:59.999000+00:00,2699051.38909700,1750,199.92380000,801067.60340200,0,ETHUSDT
2025-10-29 04:16:00+00:00,4006.98,4007.13,4006.2,4006.38,367.672,2025-10-29 04:16:59.999000+00:00,1473152.23167700,1381,71.21730000,285325.97197600,0,ETHUSDT
2025-10-29 04:17:00+00:00,4006.38,4009.63,4006.37,4008.1,237.6542,2025-10-29 04:17:59.999000+00:00,952467.03000400,2835,185.98680000,745358.41841600,0,ETHUSDT
2025-10-29 04:18:00+00:00,4008.1,4010.68,4007.69,4009.23,220.2213,2025-10-29 04:18:59.999000+00:00,882983.97636000,2376,154.03230000,617575.95806900,0,ETHUSDT
2025-10-29 04:19:00+00:00,4009.24,4010.4,4006.22,4007.26,258.9022,2025-10-29 04:19:59.999000+00:00,1037758.85522500,5062,111.54640000,447098.57131600,0,ETHUSDT
2025-10-29 04:20:00+00:00,4007.27,4007.64,4006.22,4007.27,85.0929,2025-10-29 04:20:59.999000+00:00,340980.88689200,1611,15.18270000,60836.21392700,0,ETHUSDT
2025-10-29 04:21:00+00:00,4007.27,4008.65,4007.27,4008.65,24.1622,2025-10-29 04:21:59.999000+00:00,96842.84318700,994,14.86710000,59587.44885200,0,ETHUSDT
2025-10-29 04:22:00+00:00,4008.65,4011.59,4008.65,4011.59,95.9244,2025-10-29 04:22:59.999000+00:00,384690.78446400,2740,82.45300000,330670.38895800,0,ETHUSDT
2025-10-29 04:23:00+00:00,4011.59,4011.59,4009.72,4010.06,127.0857,2025-10-29 04:23:59.999000+00:00,509730.33133900,1789,62.04950000,248858.06882900,0,ETHUSDT
2025-10-29 04:24:00+00:00,4010.06,4010.09,4007.14,4007.14,189.7502,2025-10-29 04:24:59.999000+00:00,760777.61377200,2447,59.80850000,239794.81045500,0,ETHUSDT
2025-10-29 04:25:00+00:00,4007.15,4009.86,4007.14,4009.85,69.6305,2025-10-29 04:25:59.999000+00:00,279110.55387300,2092,55.19000000,221224.05308100,0,ETHUSDT
2025-10-29 04:26:00+00:00,4009.85,4011.33,4008.8,4010.68,57.7611,2025-10-29 04:26:59.999000+00:00,231604.64277900,1543,25.59660000,102640.81700900,0,ETHUSDT
2025-10-29 04:27:00+00:00,4010.67,4010.68,4008.17,4009.15,111.6641,2025-10-29 04:27:59.999000+00:00,447713.45351800,1844,30.29180000,121440.83470600,0,ETHUSDT
2025-10-29 04:28:00+00:00,4009.15,4009.99,4009.14,4009.69,18.2215,2025-10-29 04:28:59.999000+00:00,73061.28466600,671,11.13800000,44658.89900300,0,ETHUSDT
2025-10-29 04:29:00+00:00,4009.68,4010.6,4009.68,4010.53,42.5035,2025-10-29 04:29:59.999000+00:00,170452.14535300,367,39.25960000,157442.65929100,0,ETHUSDT
2025-10-29 04:30:00+00:00,4010.53,4011.58,4010.13,4011.05,125.6516,2025-10-29 04:30:59.999000+00:00,504024.52349500,1688,63.59050000,255076.77195300,0,ETHUSDT
2025-10-29 04:31:00+00:00,4011.05,4016.21,4011.05,4016.2,644.481,2025-10-29 04:31:59.999000+00:00,2587239.62138800,4663,572.02260000,2296309.92751400,0,ETHUSDT
2025-10-29 04:32:00+00:00,4016.21,4018.41,4014.47,4017.86,305.8153,2025-10-29 04:32:59.999000+00:00,1228422.11307800,4372,224.96650000,903681.00355600,0,ETHUSDT
2025-10-29 04:33:00+00:00,4017.85,4019.78,4017.63,4018.93,436.3044,2025-10-29 04:33:59.999000+00:00,1753441.33854500,3505,222.98560000,896078.69894400,0,ETHUSDT
2025-10-29 04:34:00+00:00,4018.92,4020.6,4018.4,4018.79,345.7128,2025-10-29 04:34:59.999000+00:00,1389724.61921700,2762,324.45810000,1304296.40518100,0,ETHUSDT
2025-10-29 04:35:00+00:00,4018.78,4018.79,4016.32,4017.05,113.7129,2025-10-29 04:35:59.999000+00:00,456801.24025400,1803,71.97610000,289140.00274000,0,ETHUSDT
2025-10-29 04:36:00+00:00,4017.04,4017.04,4012.9,4013.08,267.6689,2025-10-29 04:36:59.999000+00:00,1074623.99704200,2910,77.78160000,312213.21493300,0,ETHUSDT
2025-10-29 04:37:00+00:00,4013.08,4014.45,4013.08,4014.44,44.6591,2025-10-29 04:37:59.999000+00:00,179269.52961800,1848,16.94440000,68012.92285300,0,ETHUSDT
2025-10-29 04:38:00+00:00,4014.45,4014.61,4012.64,4014.02,107.9678,2025-10-29 04:38:59.999000+00:00,433382.25600400,1627,16.83250000,67558.53176700,0,ETHUSDT
2025-10-29 04:39:00+00:00,4014.01,4014.02,4012.77,4013.44,65.123,2025-10-29 04:39:59.999000+00:00,261347.72972000,1117,37.33210000,149809.26490300,0,ETHUSDT
2025-10-29 04:40:00+00:00,4013.44,4013.44,4011.77,4011.78,90.0362,2025-10-29 04:40:59.999000+00:00,361285.91927800,923,9.94590000,39909.91664000,0,ETHUSDT
2025-10-29 04:41:00+00:00,4011.77,4012.6,4010.67,4012.22,163.9353,2025-10-29 04:41:59.999000+00:00,657564.36116400,1555,146.55780000,587855.47241700,0,ETHUSDT
2025-10-29 04:42:00+00:00,4012.21,4012.22,4011.27,4011.27,38.2569,2025-10-29 04:42:59.999000+00:00,153477.16617700,840,30.14750000,120943.87449100,0,ETHUSDT
2025-10-29 04:43:00+00:00,4011.26,4013.99,4010.96,4013.99,63.2919,2025-10-29 04:43:59.999000+00:00,253965.42134700,1475,58.83930000,236103.84602300,0,ETHUSDT
2025-10-29 04:44:00+00:00,4013.98,4014.24,4012.74,4013.15,46.5612,2025-10-29 04:44:59.999000+00:00,186875.36061600,1276,32.54190000,130608.67945000,0,ETHUSDT
2025-10-29 04:45:00+00:00,4013.16,4015.74,4013.15,4015.74,63.1438,2025-10-29 04:45:59.999000+00:00,253487.79894400,1422,22.03160000,88445.91331200,0,ETHUSDT
2025-10-29 04:46:00+00:00,4015.74,4017.89,4015.33,4017.88,182.2227,2025-10-29 04:46:59.999000+00:00,731829.50381000,2031,167.17610000,671400.42298300,0,ETHUSDT
2025-10-29 04:47:00+00:00,4017.89,4017.89,4016.93,4017.5,420.8764,2025-10-29 04:47:59.999000+00:00,1690740.40693800,1037,317.68420000,1276164.92954100,0,ETHUSDT
2025-10-29 04:48:00+00:00,4017.5,4017.78,4016.36,4016.36,488.1712,2025-10-29 04:48:59.999000+00:00,1960994.16117600,2334,433.95340000,1743186.65377400,0,ETHUSDT
2025-10-29 04:49:00+00:00,4016.36,4017.26,4015.61,4016.87,162.7932,2025-10-29 04:49:59.999000+00:00,653923.08331100,1505,129.02020000,518271.54034300,0,ETHUSDT
2025-10-29 04:50:00+00:00,4016.86,4016.86,4015.29,4016.09,45.6602,2025-10-29 04:50:59.999000+00:00,183364.26453900,1261,32.78880000,131673.98729100,0,ETHUSDT
2025-10-29 04:51:00+00:00,4016.09,4017.12,4016.09,4017.12,18.6141,2025-10-29 04:51:59.999000+00:00,74761.95567900,554,14.84130000,59609.94666200,0,ETHUSDT
2025-10-29 04:52:00+00:00,4017.12,4017.75,4015.58,4015.58,42.7721,2025-10-29 04:52:59.999000+00:00,171812.21951000,1081,25.92810000,104151.62404900,0,ETHUSDT
2025-10-29 04:53:00+00:00,4015.58,4015.7,4014.6,4015.7,113.6695,2025-10-29 04:53:59.999000+00:00,456382.21093600,973,56.29410000,226008.10186100,0,ETHUSDT
2025-10-29 04:54:00+00:00,4015.69,4015.7,4015.18,4015.5,101.413,2025-10-29 04:54:59.999000+00:00,407204.33143900,427,44.72570000,179583.25880500,0,ETHUSDT
2025-10-29 04:55:00+00:00,4015.5,4015.6,4015.49,4015.6,28.9524,2025-10-29 04:55:59.999000+00:00,116258.39112500,298,23.58780000,94716.88251100,0,ETHUSDT
2025-10-29 04:56:00+00:00,4015.59,4016.61,4015.59,4016.4,36.6082,2025-10-29 04:56:59.999000+00:00,147027.78101500,1317,12.83520000,51547.08349500,0,ETHUSDT
2025-10-29 04:57:00+00:00,4016.41,4016.41,4015.7,4015.7,26.7563,2025-10-29 04:57:59.999000+00:00,107457.03912500,304,6.11960000,24578.59790300,0,ETHUSDT
2025-10-29 04:58:00+00:00,4015.69,4015.69,4014.85,4014.86,21.3342,2025-10-29 04:58:59.999000+00:00,85659.81614700,393,8.84570000,35514.29361000,0,ETHUSDT
2025-10-29 04:59:00+00:00,4014.85,4014.86,4013.78,4013.78,45.8124,2025-10-29 04:59:59.999000+00:00,183899.43941700,450,21.50410000,86318.24207900,0,ETHUSDT
2025-10-29 05:00:00+00:00,4013.78,4013.78,4012.55,4012.75,38.2718,2025-10-29 05:00:59.999000+00:00,153587.91616400,1147,21.37610000,85782.93990600,0,ETHUSDT
2025-10-29 05:01:00+00:00,4012.74,4015.81,4012.74,4015.7,56.1847,2025-10-29 05:01:59.999000+00:00,225495.75801500,2634,48.43130000,194375.07996000,0,ETHUSDT
2025-10-29 05:02:00+00:00,4015.7,4018.5,4015.4,4018.2,91.5964,2025-10-29 05:02:59.999000+00:00,367957.64488400,1830,83.97880000,337360.67702500,0,ETHUSDT
2025-10-29 05:03:00+00:00,4018.2,4018.85,4017.14,4018.85,351.8423,2025-10-29 05:03:59.999000+00:00,1413821.62768600,1879,48.41600000,194538.52915800,0,ETHUSDT
2025-10-29 05:04:00+00:00,4018.85,4018.99,4018.29,4018.9,113.3297,2025-10-29 05:04:59.999000+00:00,455458.59012500,668,93.68960000,376528.52724100,0,ETHUSDT
2025-10-29 05:05:00+00:00,4018.91,4019.41,4018.46,4019.32,68.8034,2025-10-29 05:05:59.999000+00:00,276525.22902900,1165,37.77040000,151799.91934000,0,ETHUSDT
2025-10-29 05:06:00+00:00,4019.31,4019.47,4019.0,4019.0,48.1135,2025-10-29 05:06:59.999000+00:00,193382.83489400,503,13.61670000,54730.40040900,0,ETHUSDT
2025-10-29 05:07:00+00:00,4019.0,4019.21,4017.85,4018.65,488.4512,2025-10-29 05:07:59.999000+00:00,1962930.67587800,1316,327.92260000,1317775.69824500,0,ETHUSDT
2025-10-29 05:08:00+00:00,4018.65,4018.65,4015.44,4016.64,61.7461,2025-10-29 05:08:59.999000+00:00,248000.38281100,1966,28.02590000,112552.81427700,0,ETHUSDT
2025-10-29 05:09:00+00:00,4016.63,4016.63,4014.85,4014.86,45.5442,2025-10-29 05:09:59.999000+00:00,182889.20452300,807,11.60910000,46616.22258100,0,ETHUSDT
2025-10-29 05:10:00+00:00,4014.86,4016.02,4014.65,4016.01,140.477,2025-10-29 05:10:59.999000+00:00,564045.53187600,1191,106.90920000,429252.78247300,0,ETHUSDT
2025-10-29 05:11:00+00:00,4016.02,4017.0,4016.02,4016.68,38.2452,2025-10-29 05:11:59.999000+00:00,153616.13300800,1309,15.50420000,62273.84943200,0,ETHUSDT
2025-10-29 05:12:00+00:00,4016.67,4016.67,4015.04,4015.04,109.9774,2025-10-29 05:12:59.999000+00:00,441609.90683600,1234,19.83700000,79654.52990000,0,ETHUSDT
2025-10-29 05:13:00+00:00,4015.04,4015.05,4014.55,4014.55,235.0921,2025-10-29 05:13:59.999000+00:00,943898.35771500,550,7.25880000,29144.36526000,0,ETHUSDT
2025-10-29 05:14:00+00:00,4014.55,4015.95,4013.62,4015.95,113.7997,2025-10-29 05:14:59.999000+00:00,456874.20726500,1922,64.29380000,258137.59733200,0,ETHUSDT
2025-10-29 05:15:00+00:00,4015.95,4022.92,4015.95,4022.06,238.57,2025-10-29 05:15:59.999000+00:00,959180.97068400,5361,197.70160000,794837.93892500,0,ETHUSDT
2025-10-29 05:16:00+00:00,4022.06,4023.21,4019.19,4020.91,349.0888,2025-10-29 05:16:59.999000+00:00,1403850.22054200,3382,222.37150000,894261.53514000,0,ETHUSDT
2025-10-29 05:17:00+00:00,4020.92,4021.8,4020.14,4021.8,76.6888,2025-10-29 05:17:59.999000+00:00,308371.47200800,2055,53.32140000,214405.14960100,0,ETHUSDT
2025-10-29 05:18:00+00:00,4021.79,4023.42,4020.94,4022.72,87.0807,2025-10-29 05:18:59.999000+00:00,350261.47316300,3620,34.55430000,138987.63463500,0,ETHUSDT
2025-10-29 05:19:00+00:00,4022.72,4024.47,4022.71,4024.47,359.7258,2025-10-29 05:19:59.999000+00:00,1447488.23966200,2304,314.46430000,1265372.61875100,0,ETHUSDT
2025-10-29 05:20:00+00:00,4024.44,4024.92,4021.75,4021.75,151.7116,2025-10-29 05:20:59.999000+00:00,610457.43266400,1735,93.85860000,377687.38941800,0,ETHUSDT
2025-10-29 05:21:00+00:00,4021.76,4025.0,4021.76,4023.45,548.4637,2025-10-29 05:21:59.999000+00:00,2207205.85846100,2738,420.38130000,1691863.23434100,0,ETHUSDT
2025-10-29 05:22:00+00:00,4023.46,4025.16,4022.91,4024.36,76.6338,2025-10-29 05:22:59.999000+00:00,308367.75537500,2322,48.58390000,195497.58783100,0,ETHUSDT
2025-10-29 05:23:00+00:00,4024.36,4024.36,4022.19,4022.54,69.3756,2025-10-29 05:23:59.999000+00:00,279085.66792000,1158,27.10400000,109026.94262000,0,ETHUSDT
2025-10-29 05:24:00+00:00,4022.54,4025.96,4022.08,4024.2,161.9678,2025-10-29 05:24:59.999000+00:00,651770.35462800,3192,113.37310000,456180.42230800,0,ETHUSDT
2025-10-29 05:25:00+00:00,4024.21,4024.54,4023.31,4023.31,216.644,2025-10-29 05:25:59.999000+00:00,871779.32057700,1173,181.86770000,731842.39047700,0,ETHUSDT
2025-10-29 05:26:00+00:00,4023.31,4023.71,4022.33,4022.34,67.1738,2025-10-29 05:26:59.999000+00:00,270250.88206000,982,44.14380000,177599.40985300,0,ETHUSDT
2025-10-29 05:27:00+00:00,4022.33,4022.33,4022.04,4022.05,50.4907,2025-10-29 05:27:59.999000+00:00,203080.81875500,255,18.06390000,72654.26854600,0,ETHUSDT
2025-10-29 05:28:00+00:00,4022.05,4022.92,4022.01,4022.01,79.6451,2025-10-29 05:28:59.999000+00:00,320372.21817600,661,22.68590000,91255.50616800,0,ETHUSDT
2025-10-29 05:29:00+00:00,4022.01,4022.6,4022.01,4022.59,27.2423,2025-10-29 05:29:59.999000+00:00,109576.16632700,474,23.31030000,93759.36048500,0,ETHUSDT
2025-10-29 05:30:00+00:00,4022.6,4022.6,4020.54,4020.96,100.067,2025-10-29 05:30:59.999000+00:00,402408.00447500,867,56.96230000,229034.58301200,0,ETHUSDT
2025-10-29 05:31:00+00:00,4020.96,4020.97,4019.75,4020.82,83.0056,2025-10-29 05:31:59.999000+00:00,333725.58557300,1535,21.36010000,85870.17805000,0,ETHUSDT
2025-10-29 05:32:00+00:00,4020.81,4023.34,4020.5,4022.95,114.2304,2025-10-29 05:32:59.999000+00:00,459474.87649300,1913,96.91930000,389865.52716500,0,ETHUSDT
2025-10-29 05:33:00+00:00,4022.95,4026.05,4022.68,4025.54,107.2811,2025-10-29 05:33:59.999000+00:00,431722.82428700,3184,87.76740000,353183.81473300,0,ETHUSDT
2025-10-29 05:34:00+00:00,4025.55,4029.0,4025.39,4027.84,395.9749,2025-10-29 05:34:59.999000+00:00,1594801.64061300,4533,284.68840000,1146584.41741000,0,ETHUSDT
2025-10-29 05:35:00+00:00,4027.84,4027.84,4025.93,4026.99,64.267,2025-10-29 05:35:59.999000+00:00,258805.16611000,1699,28.92090000,116459.48050400,0,ETHUSDT
2025-10-29 05:36:00+00:00,4026.99,4027.46,4025.78,4026.42,232.1966,2025-10-29 05:36:59.999000+00:00,934995.27070800,1623,118.62240000,477670.79113900,0,ETHUSDT
2025-10-29 05:37:00+00:00,4026.43,4028.23,4026.42,4028.01,33.1164,2025-10-29 05:37:59.999000+00:00,133382.78633400,1118,24.03370000,96797.52020800,0,ETHUSDT
2025-10-29 05:38:00+00:00,4028.01,4028.16,4027.33,4027.8,143.9565,2025-10-29 05:38:59.999000+00:00,579830.28554700,1198,90.11370000,362958.42174200,0,ETHUSDT
2025-10-29 05:39:00+00:00,4027.79,4035.6,4027.51,4031.79,1153.6606,2025-10-29 05:39:59.999000+00:00,4651016.94985800,5735,633.25890000,2552681.53582800,0,ETHUSDT
2025-10-29 05:40:00+00:00,4031.79,4036.0,4029.2,4035.68,1100.3439,2025-10-29 05:40:59.999000+00:00,4437035.83912800,6114,815.41550000,3288068.79027600,0,ETHUSDT
2025-10-29 05:41:00+00:00,4035.68,4035.68,4031.56,4031.67,272.9899,2025-10-29 05:41:59.999000+00:00,1101185.71331600,2716,92.84350000,374494.68318000,0,ETHUSDT
2025-10-29 05:42:00+00:00,4031.67,4031.84,4030.04,4031.43,87.1126,2025-10-29 05:42:59.999000+00:00,351130.79165700,1981,36.39450000,146689.53476600,0,ETHUSDT
2025-10-29 05:43:00+00:00,4031.43,4032.5,4030.97,4032.49,69.2472,2025-10-29 05:43:59.999000+00:00,279179.26437400,1199,55.64030000,224323.63674700,0,ETHUSDT
2025-10-29 05:44:00+00:00,4032.5,4033.5,4031.92,4031.92,43.4875,2025-10-29 05:44:59.999000+00:00,175367.79195300,1357,18.65850000,75239.93245700,0,ETHUSDT
2025-10-29 05:45:00+00:00,4031.92,4035.74,4030.41,4033.22,272.953,2025-10-29 05:45:59.999000+00:00,1100808.79310800,3720,173.01480000,697714.17021600,0,ETHUSDT
2025-10-29 05:46:00+00:00,4033.22,4033.23,4031.69,4032.4,191.753,2025-10-29 05:46:59.999000+00:00,773237.12034200,2060,84.55040000,340933.70069700,0,ETHUSDT
2025-10-29 05:47:00+00:00,4032.4,4032.45,4026.32,4026.56,377.9141,2025-10-29 05:47:59.999000+00:00,1522862.85273900,3761,52.85510000,212840.00998300,0,ETHUSDT
2025-10-29 05:48:00+00:00,4026.56,4029.06,4026.56,4027.7,193.9921,2025-10-29 05:48:59.999000+00:00,781254.30772100,2521,153.99980000,620153.80037000,0,ETHUSDT
2025-10-29 05:49:00+00:00,4027.7,4030.82,4027.7,4029.45,52.5327,2025-10-29 05:49:59.999000+00:00,211672.88146500,2413,32.82680000,132268.97087000,0,ETHUSDT
2025-10-29 05:50:00+00:00,4029.45,4030.7,4028.17,4030.49,58.7596,2025-10-29 05:50:59.999000+00:00,236743.61655100,1843,43.25990000,174301.55306700,0,ETHUSDT
2025-10-29 05:51:00+00:00,4030.48,4030.49,4029.0,4029.04,25.3708,2025-10-29 05:51:59.999000+00:00,102239.29033300,947,5.99930000,24173.16081000,0,ETHUSDT
2025-10-29 05:52:00+00:00,4029.04,4029.04,4028.04,4028.05,101.7837,2025-10-29 05:52:59.999000+00:00,410066.66569200,1262,71.86640000,289533.99466200,0,ETHUSDT
2025-10-29 05:53:00+00:00,4028.05,4028.75,4026.99,4027.38,154.7217,2025-10-29 05:53:59.999000+00:00,623193.39836400,1798,82.30910000,331480.49056500,0,ETHUSDT
2025-10-29 05:54:00+00:00,4027.39,4027.39,4026.13,4026.14,52.1541,2025-10-29 05:54:59.999000+00:00,210006.96828500,819,6.36030000,25612.64949100,0,ETHUSDT
2025-10-29 05:55:00+00:00,4026.15,4027.67,4026.15,4027.51,79.5762,2025-10-29 05:55:59.999000+00:00,320459.36407900,1127,50.70110000,204163.64659300,0,ETHUSDT
2025-10-29 05:56:00+00:00,4027.51,4027.51,4026.0,4027.27,45.0231,2025-10-29 05:56:59.999000+00:00,181302.50910000,1429,10.41480000,41936.02603900,0,ETHUSDT
2025-10-29 05:57:00+00:00,4027.28,4028.37,4027.27,4027.83,60.9683,2025-10-29 05:57:59.999000+00:00,245549.43058100,1370,13.76290000,55431.52719600,0,ETHUSDT
2025-10-29 05:58:00+00:00,4027.84,4029.05,4027.83,4029.05,83.0227,2025-10-29 05:58:59.999000+00:00,334475.72264000,528,73.20420000,294922.98208300,0,ETHUSDT
2025-10-29 05:59:00+00:00,4029.05,4029.05,4026.98,4026.98,20.2747,2025-10-29 05:59:59.999000+00:00,81668.62483300,1189,4.10070000,16518.03671900,0,ETHUSDT
2025-10-29 06:00:00+00:00,4026.98,4027.35,4026.32,4027.35,35.7396,2025-10-29 06:00:59.999000+00:00,143906.03823100,788,21.41050000,86208.78028600,0,ETHUSDT
2025-10-29 06:01:00+00:00,4027.34,4028.46,4026.05,4026.06,34.4354,2025-10-29 06:01:59.999000+00:00,138682.58627600,2260,18.54350000,74678.92671900,0,ETHUSDT
2025-10-29 06:02:00+00:00,4026.05,4027.58,4025.5,4025.72,211.9027,2025-10-29 06:02:59.999000+00:00,853199.46446900,1705,36.62220000,147476.72670500,0,ETHUSDT
2025-10-29 06:03:00+00:00,4025.72,4025.73,4024.7,4024.94,83.5421,2025-10-29 06:03:59.999000+00:00,336280.76208500,1372,31.38360000,126323.31035500,0,ETHUSDT
2025-10-29 06:04:00+00:00,4024.95,4027.73,4024.95,4027.61,123.6542,2025-10-29 06:04:59.999000+00:00,497912.18961800,1583,63.84770000,257036.83099800,0,ETHUSDT
2025-10-29 06:05:00+00:00,4027.61,4033.63,4027.6,4033.63,80.6488,2025-10-29 06:05:59.999000+00:00,325080.92893800,2623,71.05500000,286410.66621800,0,ETHUSDT
2025-10-29 06:06:00+00:00,4033.63,4036.66,4033.04,4033.37,182.3811,2025-10-29 06:06:59.999000+00:00,735995.84338900,3723,125.86050000,507917.60098400,0,ETHUSDT
2025-10-29 06:07:00+00:00,4033.37,4035.29,4033.18,4033.4,90.2071,2025-10-29 06:07:59.999000+00:00,363902.49759300,2234,53.45150000,215623.37451500,0,ETHUSDT
2025-10-29 06:08:00+00:00,4033.4,4034.98,4033.0,4033.02,147.407,2025-10-29 06:08:59.999000+00:00,594666.29039100,2360,96.25530000,388315.81942800,0,ETHUSDT
2025-10-29 06:09:00+00:00,4033.02,4035.5,4033.0,4034.27,43.8968,2025-10-29 06:09:59.999000+00:00,177088.75426300,2212,13.11980000,52927.81505200,0,ETHUSDT
